Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
7.800e-07,1.50586,0.0401594
7.810e-07,1.50188,0.0432
7.820e-07,1.50188,0.0449594
7.830e-07,1.49789,0.0424
7.840e-07,1.49789,0.0411187
7.850e-07,1.50188,0.0422375
7.860e-07,1.50984,0.0406406
7.870e-07,1.50188,0.0406406
7.880e-07,1.50188,0.0436781
7.890e-07,1.50188,0.0427187
7.900e-07,1.50984,0.0436781
7.910e-07,1.50188,0.0435187
7.920e-07,1.50586,0.0412781
7.930e-07,1.50984,0.0420781
7.940e-07,1.50188,0.0403187
7.950e-07,1.50586,0.0417594
7.960e-07,1.50586,0.0425594
7.970e-07,1.50984,0.0403187
7.980e-07,1.50984,0.0433594
7.990e-07,1.49789,0.0409594
8.000e-07,1.50586,0.0398406
8.010e-07,1.50984,0.0420781
8.020e-07,1.51391,0.0408
8.030e-07,1.50586,0.04
8.040e-07,1.51789,0.0401594
8.050e-07,1.50984,0.0416
8.060e-07,1.51789,0.044
8.070e-07,1.50984,0.0428781
8.080e-07,1.51789,0.0416
8.090e-07,1.51391,0.0420781
8.100e-07,1.50586,0.0401594
8.110e-07,1.52188,0.0420781
8.120e-07,1.50984,0.0419187
8.130e-07,1.52188,0.0419187
8.140e-07,1.52586,0.0409594
8.150e-07,1.51391,0.0403187
8.160e-07,1.52188,0.0446375
8.170e-07,1.52188,0.0451187
8.180e-07,1.51789,0.0424
8.190e-07,1.52586,0.044
8.200e-07,1.52586,0.0420781
8.210e-07,1.52188,0.0422375
8.220e-07,1.52188,0.0409594
8.230e-07,1.51789,0.0408
8.240e-07,1.51391,0.0428781
8.250e-07,1.52586,0.0412781
8.260e-07,1.51789,0.0417594
8.270e-07,1.52586,0.0416
8.280e-07,1.52188,0.0385594
8.290e-07,1.51391,0.0411187
8.300e-07,1.52586,0.0403187
8.310e-07,1.52586,0.0390406
8.320e-07,1.52984,0.0390406
8.330e-07,1.52586,0.0430375
8.340e-07,1.52984,0.0403187
8.350e-07,1.51789,0.0395187
8.360e-07,1.53391,0.0393594
8.370e-07,1.53391,0.0424
8.380e-07,1.52984,0.0401594
8.390e-07,1.52984,0.0396781
8.400e-07,1.52984,0.0412781
8.410e-07,1.52188,0.0395187
8.420e-07,1.52984,0.0403187
8.430e-07,1.52984,0.0408
8.440e-07,1.52984,0.0409594
8.450e-07,1.52984,0.0409594
8.460e-07,1.53391,0.0408
8.470e-07,1.53789,0.0419187
8.480e-07,1.52984,0.0411187
8.490e-07,1.52984,0.0409594
8.500e-07,1.52984,0.0420781
8.510e-07,1.52586,0.0393594
8.520e-07,1.53391,0.0409594
8.530e-07,1.53391,0.0414406
8.540e-07,1.53789,0.0422375
8.550e-07,1.53789,0.0430375
8.560e-07,1.52984,0.0428781
8.570e-07,1.53789,0.0471969
8.580e-07,1.54188,0.0430375
8.590e-07,1.53789,0.04
8.600e-07,1.54586,0.0403187
8.610e-07,1.54586,0.0382406
8.620e-07,1.53789,0.0387187
8.630e-07,1.54586,0.0419187
8.640e-07,1.53789,0.0422375
8.650e-07,1.54188,0.0422375
8.660e-07,1.53789,0.0430375
8.670e-07,1.54586,0.0414406
8.680e-07,1.54984,0.04
8.690e-07,1.54188,0.0417594
8.700e-07,1.54188,0.0390406
8.710e-07,1.55383,0.04
8.720e-07,1.54984,0.0371187
8.730e-07,1.54984,0.0409594
8.740e-07,1.54984,0.0427187
8.750e-07,1.54188,0.0446375
8.760e-07,1.53789,0.0430375
8.770e-07,1.54586,0.0412781
8.780e-07,1.55383,0.0408
8.790e-07,1.54586,0.0428781
8.800e-07,1.54984,0.0414406
8.810e-07,1.55789,0.0416
8.820e-07,1.55383,0.0396781
8.830e-07,1.54586,0.0433594
8.840e-07,1.54984,0.0425594
8.850e-07,1.54984,0.0460781
8.860e-07,1.55789,0.0444781
8.870e-07,1.55383,0.0438375
8.880e-07,1.54586,0.0425594
8.890e-07,1.55789,0.0398406
8.900e-07,1.55789,0.0406406
8.910e-07,1.56188,0.0416
8.920e-07,1.55383,0.0395187
8.930e-07,1.55383,0.0417594
8.940e-07,1.55789,0.0441594
8.950e-07,1.54984,0.0444781
8.960e-07,1.55789,0.044
8.970e-07,1.55789,0.0425594
8.980e-07,1.55383,0.0422375
8.990e-07,1.55789,0.04
9.000e-07,1.54984,0.0395187
9.010e-07,1.55789,0.0385594
9.020e-07,1.55789,0.0363187
9.030e-07,1.55789,0.0411187
9.040e-07,1.56586,0.0447969
9.050e-07,1.55383,0.044
9.060e-07,1.55789,0.0449594
9.070e-07,1.55789,0.0411187
9.080e-07,1.55789,0.0417594
9.090e-07,1.55789,0.0388812
9.100e-07,1.55789,0.0387187
9.110e-07,1.55789,0.0379187
9.120e-07,1.56586,0.0409594
9.130e-07,1.56188,0.044
9.140e-07,1.56188,0.0424
9.150e-07,1.56188,0.0436781
9.160e-07,1.56188,0.0435187
9.170e-07,1.56586,0.0416
9.180e-07,1.56984,0.0416
9.190e-07,1.56984,0.0433594
9.200e-07,1.56188,0.0388812
9.210e-07,1.56984,0.0412781
9.220e-07,1.55789,0.0408
9.230e-07,1.56984,0.0435187
9.240e-07,1.55789,0.0425594
9.250e-07,1.56188,0.0436781
9.260e-07,1.56586,0.0444781
9.270e-07,1.56586,0.0403187
9.280e-07,1.56586,0.0408
9.290e-07,1.57383,0.0401594
9.300e-07,1.56984,0.0411187
9.310e-07,1.57383,0.0416
9.320e-07,1.56984,0.0441594
9.330e-07,1.56984,0.0432
9.340e-07,1.56586,0.0436781
9.350e-07,1.56984,0.0422375
9.360e-07,1.56984,0.0433594
9.370e-07,1.56984,0.0409594
9.380e-07,1.56984,0.0408
9.390e-07,1.57789,0.0419187
9.400e-07,1.57383,0.0404781
9.410e-07,1.57383,0.0387187
9.420e-07,1.56984,0.0417594
9.430e-07,1.57383,0.0428781
9.440e-07,1.57383,0.0419187
9.450e-07,1.58188,0.0446375
9.460e-07,1.57383,0.0409594
9.470e-07,1.57383,0.0416
9.480e-07,1.57789,0.0408
9.490e-07,1.57383,0.0403187
9.500e-07,1.56984,0.0419187
9.510e-07,1.57789,0.0404781
9.520e-07,1.57789,0.0382406
9.530e-07,1.56984,0.0416
9.540e-07,1.58586,0.0414406
9.550e-07,1.58188,0.0427187
9.560e-07,1.58586,0.0388812
9.570e-07,1.58586,0.0411187
9.580e-07,1.58586,0.0376
9.590e-07,1.58188,0.0424
9.600e-07,1.58586,0.0412781
9.610e-07,1.58188,0.0385594
9.620e-07,1.57789,0.0414406
9.630e-07,1.58984,0.0438375
9.640e-07,1.58188,0.0396781
9.650e-07,1.58188,0.0409594
9.660e-07,1.58586,0.04
9.670e-07,1.57789,0.0393594
9.680e-07,1.58586,0.0412781
9.690e-07,1.58984,0.0403187
9.700e-07,1.58586,0.0424
9.710e-07,1.58586,0.0430375
9.720e-07,1.57789,0.0403187
9.730e-07,1.58586,0.0406406
9.740e-07,1.58586,0.0411187
9.750e-07,1.58188,0.0392
9.760e-07,1.58586,0.0393594
9.770e-07,1.58188,0.0411187
9.780e-07,1.58586,0.0412781
9.790e-07,1.58586,0.0411187
9.800e-07,1.58586,0.0414406
9.810e-07,1.59383,0.0422375
9.820e-07,1.58586,0.0411187
9.830e-07,1.59383,0.0422375
9.840e-07,1.58586,0.0404781
9.850e-07,1.58586,0.0406406
9.860e-07,1.59789,0.0398406
9.870e-07,1.59383,0.0382406
9.880e-07,1.59789,0.0374406
9.890e-07,1.59789,0.0419187
9.900e-07,1.59383,0.0435187
9.910e-07,1.59383,0.0425594
9.920e-07,1.59383,0.0411187
9.930e-07,1.58984,0.0436781
9.940e-07,1.60188,0.0408
9.950e-07,1.58984,0.0412781
9.960e-07,1.58984,0.0411187
9.970e-07,1.58984,0.0364812
9.980e-07,1.59383,0.0364812
9.990e-07,1.58586,0.0406406
1.000e-06,1.59383,0.0449594
1.001e-06,1.59383,0.0452781
1.002e-06,1.59383,0.0401594
1.003e-06,1.59383,0.0404781
1.004e-06,1.59789,0.04
1.005e-06,1.59789,0.0406406
1.006e-06,1.59789,0.0358406
1.007e-06,1.60188,0.0382406
1.008e-06,1.60984,0.0411187
1.009e-06,1.60188,0.0447969
1.010e-06,1.60586,0.0436781
1.011e-06,1.60188,0.0358406
1.012e-06,1.60188,0.0390406
1.013e-06,1.60188,0.0425594
1.014e-06,1.58984,0.0444781
1.015e-06,1.60188,0.0411187
1.016e-06,1.60188,0.0385594
1.017e-06,1.60188,0.0398406
1.018e-06,1.60984,0.0441594
1.019e-06,1.60984,0.0432
1.020e-06,1.60586,0.04
1.021e-06,1.59789,0.0416
1.022e-06,1.60188,0.044
1.023e-06,1.60586,0.0428781
1.024e-06,1.60586,0.0404781
1.025e-06,1.60586,0.0380812
1.026e-06,1.60188,0.0366406
1.027e-06,1.60984,0.0406406
1.028e-06,1.60586,0.0420781
1.029e-06,1.60586,0.0416
1.030e-06,1.60586,0.0424
1.031e-06,1.60586,0.0447969
1.032e-06,1.60984,0.0422375
1.033e-06,1.60586,0.0411187
1.034e-06,1.60586,0.0387187
1.035e-06,1.60586,0.0369594
1.036e-06,1.60984,0.0411187
1.037e-06,1.60984,0.0452781
1.038e-06,1.60984,0.0406406
1.039e-06,1.61383,0.0414406
1.040e-06,1.60984,0.0395187
1.041e-06,1.60984,0.0416
1.042e-06,1.60984,0.0398406
1.043e-06,1.60188,0.0406406
1.044e-06,1.60984,0.0395187
1.045e-06,1.60586,0.0420781
1.046e-06,1.60984,0.0403187
1.047e-06,1.60984,0.0398406
1.048e-06,1.61383,0.0384
1.049e-06,1.60586,0.0412781
1.050e-06,1.61383,0.0430375
1.051e-06,1.61383,0.0438375
1.052e-06,1.61383,0.0395187
1.053e-06,1.60984,0.0392
1.054e-06,1.61383,0.0396781
1.055e-06,1.60984,0.0404781
1.056e-06,1.61383,0.0412781
1.057e-06,1.61781,0.0425594
1.058e-06,1.61383,0.0443187
1.059e-06,1.60984,0.0436781
1.060e-06,1.61383,0.0427187
1.061e-06,1.60984,0.0419187
1.062e-06,1.60984,0.0379187
1.063e-06,1.61781,0.0393594
1.064e-06,1.61383,0.0392
1.065e-06,1.61383,0.0411187
1.066e-06,1.61383,0.0387187
1.067e-06,1.61383,0.0438375
1.068e-06,1.61383,0.0460781
1.069e-06,1.61383,0.0427187
1.070e-06,1.61383,0.0414406
1.071e-06,1.62187,0.0420781
1.072e-06,1.61781,0.0419187
1.073e-06,1.61781,0.0417594
1.074e-06,1.62187,0.0428781
1.075e-06,1.62187,0.0406406
1.076e-06,1.60984,0.0435187
1.077e-06,1.61383,0.0446375
1.078e-06,1.62187,0.0412781
1.079e-06,1.61781,0.0424
1.080e-06,1.61383,0.0398406
1.081e-06,1.62187,0.0382406
1.082e-06,1.61383,0.0398406
1.083e-06,1.62187,0.0420781
1.084e-06,1.62187,0.0404781
1.085e-06,1.62187,0.0420781
1.086e-06,1.62586,0.0438375
1.087e-06,1.61781,0.0425594
1.088e-06,1.61781,0.0427187
1.089e-06,1.62187,0.0396781
1.090e-06,1.62984,0.0406406
1.091e-06,1.62586,0.0396781
1.092e-06,1.61781,0.0432
1.093e-06,1.62187,0.0427187
1.094e-06,1.62984,0.0427187
1.095e-06,1.61781,0.0416
1.096e-06,1.62586,0.0425594
1.097e-06,1.62187,0.0416
1.098e-06,1.62187,0.0422375
1.099e-06,1.62984,0.0427187
1.100e-06,1.62586,0.0395187
1.101e-06,1.63781,0.0411187
1.102e-06,1.62586,0.0393594
1.103e-06,1.62187,0.0414406
1.104e-06,1.63383,0.0427187
1.105e-06,1.62984,0.0395187
1.106e-06,1.63383,0.0411187
1.107e-06,1.62984,0.0409594
1.108e-06,1.63781,0.0395187
1.109e-06,1.62984,0.0393594
1.110e-06,1.62984,0.0393594
1.111e-06,1.62984,0.0396781
1.112e-06,1.62984,0.0387187
1.113e-06,1.62586,0.0412781
1.114e-06,1.63383,0.0417594
1.115e-06,1.62586,0.0420781
1.116e-06,1.63383,0.0428781
1.117e-06,1.63383,0.0411187
1.118e-06,1.64187,0.0420781
1.119e-06,1.62984,0.0388812
1.120e-06,1.62984,0.0393594
1.121e-06,1.63781,0.0387187
1.122e-06,1.62984,0.0414406
1.123e-06,1.62984,0.0468781
1.124e-06,1.62984,0.0430375
1.125e-06,1.62984,0.0422375
1.126e-06,1.63383,0.0436781
1.127e-06,1.62586,0.0430375
1.128e-06,1.63383,0.0417594
1.129e-06,1.63383,0.0409594
1.130e-06,1.63383,0.0387187
1.131e-06,1.64187,0.0416
1.132e-06,1.63383,0.0451187
1.133e-06,1.64187,0.0416
1.134e-06,1.64187,0.0382406
1.135e-06,1.63781,0.0376
1.136e-06,1.63781,0.0424
1.137e-06,1.62984,0.0449594
1.138e-06,1.63781,0.04
1.139e-06,1.62984,0.0412781
1.140e-06,1.63781,0.0396781
1.141e-06,1.64187,0.0452781
1.142e-06,1.64984,0.0412781
1.143e-06,1.63781,0.0403187
1.144e-06,1.64187,0.0398406
1.145e-06,1.63383,0.0409594
1.146e-06,1.63781,0.0411187
1.147e-06,1.63781,0.0392
1.148e-06,1.64586,0.0388812
1.149e-06,1.63781,0.0401594
1.150e-06,1.64586,0.0419187
1.151e-06,1.64984,0.0416
1.152e-06,1.63781,0.0430375
1.153e-06,1.64984,0.0411187
1.154e-06,1.64187,0.0467187
1.155e-06,1.64187,0.0436781
1.156e-06,1.64187,0.0396781
1.157e-06,1.64586,0.0396781
1.158e-06,1.64586,0.0414406
1.159e-06,1.63383,0.0408
1.160e-06,1.65383,0.0401594
1.161e-06,1.63781,0.0385594
1.162e-06,1.64187,0.0419187
1.163e-06,1.64586,0.0408
1.164e-06,1.64187,0.0427187
1.165e-06,1.64187,0.0404781
1.166e-06,1.63781,0.0403187
1.167e-06,1.64586,0.0398406
1.168e-06,1.64586,0.0406406
1.169e-06,1.64187,0.0401594
1.170e-06,1.64187,0.0412781
1.171e-06,1.64984,0.0395187
1.172e-06,1.64984,0.0425594
1.173e-06,1.64586,0.0424
1.174e-06,1.64984,0.0404781
1.175e-06,1.65383,0.0384
1.176e-06,1.64586,0.0403187
1.177e-06,1.64187,0.0425594
1.178e-06,1.65781,0.0416
1.179e-06,1.64586,0.0420781
1.180e-06,1.65383,0.0420781
1.181e-06,1.64586,0.0416
1.182e-06,1.64187,0.0438375
1.183e-06,1.64984,0.0428781
1.184e-06,1.65383,0.0414406
1.185e-06,1.64187,0.0427187
1.186e-06,1.65781,0.0409594
1.187e-06,1.65781,0.0408
1.188e-06,1.64586,0.0401594
1.189e-06,1.65781,0.0382406
1.190e-06,1.65383,0.0422375
1.191e-06,1.65383,0.0425594
1.192e-06,1.65781,0.0420781
1.193e-06,1.64586,0.0406406
1.194e-06,1.65383,0.0401594
1.195e-06,1.65383,0.0419187
1.196e-06,1.65383,0.0396781
1.197e-06,1.65781,0.0408
1.198e-06,1.65781,0.0396781
1.199e-06,1.64984,0.0422375
1.200e-06,1.65781,0.0404781
1.201e-06,1.64586,0.0406406
1.202e-06,1.65781,0.0406406
1.203e-06,1.64984,0.0393594
1.204e-06,1.65781,0.0403187
1.205e-06,1.66187,0.0404781
1.206e-06,1.65781,0.0420781
1.207e-06,1.65781,0.0404781
1.208e-06,1.66586,0.0393594
1.209e-06,1.65383,0.0422375
1.210e-06,1.65383,0.0401594
1.211e-06,1.66586,0.0419187
1.212e-06,1.66586,0.0380812
1.213e-06,1.66586,0.0414406
1.214e-06,1.66187,0.0384
1.215e-06,1.65781,0.0388812
1.216e-06,1.65383,0.0385594
1.217e-06,1.65781,0.0382406
1.218e-06,1.66187,0.0392
1.219e-06,1.66187,0.0369594
1.220e-06,1.65781,0.0409594
1.221e-06,1.65781,0.0424
1.222e-06,1.66586,0.0412781
1.223e-06,1.66586,0.0419187
1.224e-06,1.66187,0.0396781
1.225e-06,1.66984,0.0425594
1.226e-06,1.66586,0.0398406
1.227e-06,1.65781,0.0396781
1.228e-06,1.65383,0.0409594
1.229e-06,1.65781,0.0446375
1.230e-06,1.66586,0.0435187
1.231e-06,1.66586,0.0428781
1.232e-06,1.65383,0.0371187
1.233e-06,1.66187,0.0390406
1.234e-06,1.66586,0.0396781
1.235e-06,1.66187,0.0417594
1.236e-06,1.66586,0.0396781
1.237e-06,1.66187,0.0416
1.238e-06,1.66984,0.0435187
1.239e-06,1.66586,0.0428781
1.240e-06,1.66586,0.0414406
1.241e-06,1.66586,0.0424
1.242e-06,1.65781,0.0388812
1.243e-06,1.66984,0.0401594
1.244e-06,1.66984,0.0408
1.245e-06,1.66586,0.0412781
1.246e-06,1.67383,0.0411187
1.247e-06,1.66586,0.0395187
1.248e-06,1.67383,0.0408
1.249e-06,1.66984,0.0417594
1.250e-06,1.65781,0.0459187
1.251e-06,1.65383,0.0436781
1.252e-06,1.67383,0.0430375
1.253e-06,1.67383,0.0411187
1.254e-06,1.66187,0.0395187
1.255e-06,1.66586,0.0401594
1.256e-06,1.66187,0.0390406
1.257e-06,1.67383,0.0447969
1.258e-06,1.66586,0.0441594
1.259e-06,1.66984,0.0416
1.260e-06,1.66984,0.0432
1.261e-06,1.66586,0.0422375
1.262e-06,1.67383,0.0424
1.263e-06,1.66984,0.0433594
1.264e-06,1.67383,0.0398406
1.265e-06,1.67781,0.0411187
1.266e-06,1.67383,0.0425594
1.267e-06,1.67781,0.0428781
1.268e-06,1.66984,0.0417594
1.269e-06,1.66984,0.0422375
1.270e-06,1.67383,0.0419187
1.271e-06,1.66984,0.0416
1.272e-06,1.66984,0.0430375
1.273e-06,1.66586,0.0411187
1.274e-06,1.66984,0.0372812
1.275e-06,1.66984,0.0382406
1.276e-06,1.66586,0.0390406
1.277e-06,1.67383,0.0392
1.278e-06,1.67781,0.0409594
1.279e-06,1.67781,0.0427187
1.280e-06,1.67383,0.0433594
1.281e-06,1.67383,0.0428781
1.282e-06,1.66984,0.0408
1.283e-06,1.66984,0.0396781
1.284e-06,1.67781,0.0387187
1.285e-06,1.67383,0.0420781
1.286e-06,1.67383,0.0403187
1.287e-06,1.67383,0.0390406
1.288e-06,1.67383,0.0412781
1.289e-06,1.67383,0.0416
1.290e-06,1.67383,0.0395187
1.291e-06,1.67781,0.0390406
1.292e-06,1.67383,0.0392
1.293e-06,1.67383,0.0376
1.294e-06,1.67781,0.0388812
1.295e-06,1.67781,0.0401594
1.296e-06,1.67781,0.0401594
1.297e-06,1.67781,0.0428781
1.298e-06,1.68586,0.0428781
1.299e-06,1.68586,0.0428781
1.300e-06,1.67781,0.0428781
1.301e-06,1.67781,0.0414406
1.302e-06,1.67781,0.0396781
1.303e-06,1.6818,0.0390406
1.304e-06,1.67781,0.0396781
1.305e-06,1.6818,0.0396781
1.306e-06,1.68586,0.0409594
1.307e-06,1.68586,0.0406406
1.308e-06,1.6818,0.0416
1.309e-06,1.68586,0.0435187
1.310e-06,1.6818,0.0428781
1.311e-06,1.68586,0.0395187
1.312e-06,1.68586,0.0390406
1.313e-06,1.6818,0.0392
1.314e-06,1.68586,0.0424
1.315e-06,1.67781,0.04
1.316e-06,1.67781,0.0419187
1.317e-06,1.6818,0.0441594
1.318e-06,1.68586,0.0403187
1.319e-06,1.68586,0.0419187
1.320e-06,1.6818,0.0412781
1.321e-06,1.67781,0.0425594
1.322e-06,1.69383,0.0380812
1.323e-06,1.68586,0.0395187
1.324e-06,1.6818,0.04
1.325e-06,1.68984,0.0398406
1.326e-06,1.68984,0.0419187
1.327e-06,1.68586,0.0430375
1.328e-06,1.6818,0.0432
1.329e-06,1.68984,0.0428781
1.330e-06,1.6818,0.0387187
1.331e-06,1.69781,0.0392
1.332e-06,1.68586,0.0392
1.333e-06,1.68586,0.0392
1.334e-06,1.68586,0.04
1.335e-06,1.67781,0.0420781
1.336e-06,1.68586,0.0392
1.337e-06,1.6818,0.044
1.338e-06,1.68586,0.0443187
1.339e-06,1.69383,0.0436781
1.340e-06,1.6818,0.0408
1.341e-06,1.68984,0.0406406
1.342e-06,1.68984,0.0393594
1.343e-06,1.67781,0.0411187
1.344e-06,1.69383,0.0435187
1.345e-06,1.69383,0.0424
1.346e-06,1.68984,0.0398406
1.347e-06,1.69383,0.0385594
1.348e-06,1.6818,0.0364812
1.349e-06,1.68586,0.0396781
1.350e-06,1.68984,0.0444781
1.351e-06,1.68984,0.0428781
1.352e-06,1.68984,0.0433594
1.353e-06,1.69383,0.0447969
1.354e-06,1.68586,0.0404781
1.355e-06,1.68586,0.0398406
1.356e-06,1.68984,0.0366406
1.357e-06,1.68984,0.0409594
1.358e-06,1.68984,0.0411187
1.359e-06,1.68984,0.0471969
1.360e-06,1.68984,0.0467187
1.361e-06,1.68984,0.0428781
1.362e-06,1.68586,0.0403187
1.363e-06,1.6818,0.0340812
1.364e-06,1.68984,0.0361594
1.365e-06,1.68984,0.0390406
1.366e-06,1.68984,0.0409594
1.367e-06,1.69781,0.0435187
1.368e-06,1.68586,0.0403187
1.369e-06,1.69383,0.0417594
1.370e-06,1.69383,0.0377594
1.371e-06,1.69383,0.0352
1.372e-06,1.68984,0.0377594
1.373e-06,1.7018,0.0404781
1.374e-06,1.69383,0.0424
1.375e-06,1.70586,0.0449594
1.376e-06,1.68984,0.0416
1.377e-06,1.7018,0.0401594
1.378e-06,1.7018,0.0387187
1.379e-06,1.68984,0.0368
1.380e-06,1.7018,0.0387187
1.381e-06,1.69781,0.0406406
1.382e-06,1.69781,0.0411187
1.383e-06,1.7018,0.0457594
1.384e-06,1.68984,0.0414406
1.385e-06,1.70984,0.0451187
1.386e-06,1.70586,0.0419187
1.387e-06,1.69781,0.0384
1.388e-06,1.7018,0.0395187
1.389e-06,1.69781,0.0433594
1.390e-06,1.7018,0.0432
1.391e-06,1.69781,0.0409594
1.392e-06,1.7018,0.0404781
1.393e-06,1.7018,0.0408
1.394e-06,1.69781,0.0414406
1.395e-06,1.70586,0.0409594
1.396e-06,1.69383,0.0428781
1.397e-06,1.70586,0.0430375
1.398e-06,1.68984,0.0416
1.399e-06,1.70586,0.0393594
1.400e-06,1.69383,0.04
1.401e-06,1.7018,0.0390406
1.402e-06,1.69781,0.0430375
1.403e-06,1.7018,0.0435187
1.404e-06,1.7018,0.0416
1.405e-06,1.70984,0.0420781
1.406e-06,1.7018,0.0427187
1.407e-06,1.7018,0.0376
1.408e-06,1.70984,0.0388812
1.409e-06,1.7018,0.0409594
1.410e-06,1.70586,0.0425594
1.411e-06,1.70586,0.0412781
1.412e-06,1.71383,0.0404781
1.413e-06,1.70586,0.044
1.414e-06,1.70586,0.0441594
1.415e-06,1.70586,0.0438375
1.416e-06,1.70586,0.0406406
1.417e-06,1.69383,0.0417594
1.418e-06,1.69781,0.0376
1.419e-06,1.70586,0.0366406
1.420e-06,1.70586,0.0404781
1.421e-06,1.70586,0.0412781
1.422e-06,1.69781,0.0414406
1.423e-06,1.7018,0.0427187
1.424e-06,1.70984,0.0419187
1.425e-06,1.70586,0.0395187
1.426e-06,1.70586,0.0385594
1.427e-06,1.70586,0.0396781
1.428e-06,1.69781,0.0392
1.429e-06,1.70984,0.0414406
1.430e-06,1.70586,0.0417594
1.431e-06,1.7018,0.0404781
1.432e-06,1.71383,0.0387187
1.433e-06,1.70586,0.0412781
1.434e-06,1.70984,0.0414406
1.435e-06,1.70984,0.0409594
1.436e-06,1.70984,0.0414406
1.437e-06,1.71383,0.0401594
1.438e-06,1.71383,0.0427187
1.439e-06,1.70984,0.0424
1.440e-06,1.70586,0.0387187
1.441e-06,1.70586,0.0379187
1.442e-06,1.70586,0.0382406
1.443e-06,1.70984,0.0430375
1.444e-06,1.70984,0.0403187
1.445e-06,1.70586,0.0430375
1.446e-06,1.70586,0.0411187
1.447e-06,1.70586,0.0406406
1.448e-06,1.70984,0.0364812
1.449e-06,1.70984,0.0393594
1.450e-06,1.70984,0.0376
1.451e-06,1.70984,0.0395187
1.452e-06,1.70984,0.0419187
1.453e-06,1.71781,0.0430375
1.454e-06,1.70984,0.0447969
1.455e-06,1.70586,0.0420781
1.456e-06,1.71383,0.0424
1.457e-06,1.71383,0.0419187
1.458e-06,1.71383,0.0401594
1.459e-06,1.70984,0.0416
1.460e-06,1.70586,0.0395187
1.461e-06,1.71383,0.0395187
1.462e-06,1.70586,0.0403187
1.463e-06,1.71781,0.0447969
1.464e-06,1.70984,0.0444781
1.465e-06,1.70586,0.0408
1.466e-06,1.70984,0.04
1.467e-06,1.70586,0.0432
1.468e-06,1.70586,0.0425594
1.469e-06,1.70984,0.0425594
1.470e-06,1.70984,0.0433594
1.471e-06,1.70984,0.0404781
1.472e-06,1.71383,0.0414406
1.473e-06,1.71383,0.0447969
1.474e-06,1.71383,0.0424
1.475e-06,1.70984,0.0441594
1.476e-06,1.70984,0.0428781
1.477e-06,1.70984,0.0406406
1.478e-06,1.71383,0.0390406
1.479e-06,1.71781,0.0398406
1.480e-06,1.71383,0.0404781
1.481e-06,1.70984,0.0403187
1.482e-06,1.70984,0.0419187
1.483e-06,1.71781,0.0441594
1.484e-06,1.71383,0.0412781
1.485e-06,1.71781,0.0412781
1.486e-06,1.71781,0.0390406
1.487e-06,1.71383,0.0398406
1.488e-06,1.7218,0.0401594
1.489e-06,1.71383,0.0430375
1.490e-06,1.7218,0.0443187
1.491e-06,1.70984,0.0420781
1.492e-06,1.71383,0.0432
1.493e-06,1.71383,0.0420781
1.494e-06,1.71383,0.0406406
1.495e-06,1.7218,0.04
1.496e-06,1.71383,0.0382406
1.497e-06,1.71781,0.04
1.498e-06,1.72586,0.044
1.499e-06,1.72586,0.0425594
1.500e-06,1.70984,0.0425594
1.501e-06,1.71781,0.0404781
1.502e-06,1.71781,0.0414406
1.503e-06,1.72586,0.0425594
1.504e-06,1.71781,0.0441594
1.505e-06,1.7218,0.0441594
1.506e-06,1.71781,0.0392
1.507e-06,1.70984,0.0406406
1.508e-06,1.71781,0.0436781
1.509e-06,1.71383,0.0396781
1.510e-06,1.71383,0.0412781
1.511e-06,1.7218,0.0409594
1.512e-06,1.71781,0.0411187
1.513e-06,1.71781,0.0412781
1.514e-06,1.7218,0.0414406
1.515e-06,1.71781,0.0414406
1.516e-06,1.71383,0.0425594
1.517e-06,1.71383,0.0403187
1.518e-06,1.71383,0.0417594
1.519e-06,1.72586,0.0420781
1.520e-06,1.71383,0.0436781
1.521e-06,1.72984,0.0441594
1.522e-06,1.71383,0.0416
1.523e-06,1.7218,0.0428781
1.524e-06,1.71781,0.0441594
1.525e-06,1.7218,0.0417594
1.526e-06,1.71781,0.0411187
1.527e-06,1.72984,0.0393594
1.528e-06,1.71383,0.0396781
1.529e-06,1.7218,0.0428781
1.530e-06,1.71781,0.0401594
1.531e-06,1.71781,0.0409594
1.532e-06,1.70984,0.0406406
1.533e-06,1.72984,0.0401594
1.534e-06,1.72984,0.0435187
1.535e-06,1.71781,0.0430375
1.536e-06,1.7218,0.0401594
1.537e-06,1.71781,0.0377594
1.538e-06,1.72984,0.0384
1.539e-06,1.71781,0.0428781
1.540e-06,1.72984,0.0444781
1.541e-06,1.72586,0.0409594
1.542e-06,1.7218,0.0406406
1.543e-06,1.72984,0.0406406
1.544e-06,1.72586,0.0411187
1.545e-06,1.72586,0.0409594
1.546e-06,1.7218,0.0396781
1.547e-06,1.72984,0.0401594
1.548e-06,1.71383,0.0406406
1.549e-06,1.72586,0.0419187
1.550e-06,1.71383,0.0460781
1.551e-06,1.72586,0.0416
1.552e-06,1.72586,0.0412781
1.553e-06,1.7218,0.0427187
1.554e-06,1.72586,0.0451187
1.555e-06,1.72586,0.0424
1.556e-06,1.72984,0.04
1.557e-06,1.7218,0.0382406
1.558e-06,1.7218,0.0406406
1.559e-06,1.72586,0.0384
1.560e-06,1.73383,0.0387187
1.561e-06,1.73383,0.0403187
1.562e-06,1.72586,0.0443187
1.563e-06,1.72984,0.0435187
